Differential1,Differential2,Differential3,Local_Timestamp
2095,1568,1809,2024-11-03 21:43:31.737
2780,2029,2398,2024-11-03 21:43:31.738
2405,2098,2312,2024-11-03 21:43:31.740
2498,1873,2230,2024-11-03 21:43:31.742
2300,1679,1915,2024-11-03 21:43:31.743
2464,2032,2124,2024-11-03 21:43:31.745
2489,2410,2351,2024-11-03 21:43:31.746
2745,1849,2177,2024-11-03 21:43:31.747
2119,1778,1819,2024-11-03 21:43:31.748
2316,1996,2239,2024-11-03 21:43:31.749
2330,2372,2530,2024-11-03 21:43:31.750
2586,2013,2264,2024-11-03 21:43:31.916
2205,1744,1821,2024-11-03 21:43:31.918
2348,2011,2167,2024-11-03 21:43:31.919
2592,2177,2501,2024-11-03 21:43:31.921
2757,1897,2132,2024-11-03 21:43:31.922
2160,1657,1913,2024-11-03 21:43:31.923
2290,2093,2220,2024-11-03 21:43:31.924
2456,2226,2592,2024-11-03 21:43:31.925
2576,1897,2401,2024-11-03 21:43:31.925
2180,1728,1928,2024-11-03 21:43:31.926
2181,1766,1983,2024-11-03 21:43:32.036
2601,2380,2409,2024-11-03 21:43:32.096
2763,2137,2282,2024-11-03 21:43:32.098
2160,1725,1872,2024-11-03 21:43:32.100
2395,2037,1992,2024-11-03 21:43:32.101
2510,2168,2373,2024-11-03 21:43:32.102
2664,2384,2327,2024-11-03 21:43:32.103
2121,1631,1842,2024-11-03 21:43:32.104
2189,1840,1923,2024-11-03 21:43:32.105
2425,2386,2528,2024-11-03 21:43:32.106
2514,2253,2535,2024-11-03 21:43:32.216
2191,1726,1838,2024-11-03 21:43:32.218
2407,1945,2138,2024-11-03 21:43:32.219
2504,2474,2488,2024-11-03 21:43:32.222
2723,2109,2276,2024-11-03 21:43:32.280
2128,1729,1961,2024-11-03 21:43:32.282
2314,1873,1974,2024-11-03 21:43:32.284
2526,2307,2252,2024-11-03 21:43:32.286
2593,2154,2528,2024-11-03 21:43:32.288
2376,2000,2167,2024-11-03 21:43:32.289
2066,1897,1913,2024-11-03 21:43:32.396
2482,2207,2353,2024-11-03 21:43:32.398
2884,2190,2402,2024-11-03 21:43:32.398
2042,1756,1917,2024-11-03 21:43:32.400
2227,1920,2002,2024-11-03 21:43:32.401
2510,2375,2420,2024-11-03 21:43:32.403
2570,2371,2640,2024-11-03 21:43:32.457
2204,1777,1839,2024-11-03 21:43:32.459
2145,1854,1953,2024-11-03 21:43:32.460
2584,2127,2468,2024-11-03 21:43:32.462
2636,2278,2470,2024-11-03 21:43:32.463
2363,1935,2067,2024-11-03 21:43:32.577
2247,1772,2087,2024-11-03 21:43:32.579
2500,2211,2186,2024-11-03 21:43:32.581
2508,2016,2390,2024-11-03 21:43:32.582
2142,1651,1937,2024-11-03 21:43:32.584
2184,1662,1799,2024-11-03 21:43:32.585
2489,2130,2465,2024-11-03 21:43:32.587
2575,2403,2480,2024-11-03 21:43:32.588
2396,1916,2202,2024-11-03 21:43:32.635
2246,1854,1902,2024-11-03 21:43:32.637
2477,2112,2039,2024-11-03 21:43:32.757
2564,2220,2397,2024-11-03 21:43:32.759
2142,1747,1904,2024-11-03 21:43:32.761
2228,1805,1987,2024-11-03 21:43:32.764
2607,2179,2477,2024-11-03 21:43:32.766
2765,2321,2419,2024-11-03 21:43:32.766
2498,1879,2144,2024-11-03 21:43:32.768
2161,1741,1882,2024-11-03 21:43:32.769
2683,1917,2174,2024-11-03 21:43:32.771
2652,2060,2471,2024-11-03 21:43:32.773
2436,2018,2050,2024-11-03 21:43:32.938
2278,1794,2081,2024-11-03 21:43:32.940
2436,2188,2429,2024-11-03 21:43:32.941
2560,2179,2601,2024-11-03 21:43:32.943
2408,2052,2165,2024-11-03 21:43:32.945
2180,1769,1886,2024-11-03 21:43:32.946
2620,2024,2209,2024-11-03 21:43:32.948
2479,2444,2500,2024-11-03 21:43:32.949
2446,2109,2122,2024-11-03 21:43:32.950
2170,1685,1918,2024-11-03 21:43:32.951
2314,2055,2117,2024-11-03 21:43:33.058
2449,2311,2464,2024-11-03 21:43:33.116
2368,1904,2007,2024-11-03 21:43:33.118
2326,1789,1845,2024-11-03 21:43:33.119
2617,2209,2388,2024-11-03 21:43:33.120
2515,2190,2582,2024-11-03 21:43:33.121
2315,1936,2161,2024-11-03 21:43:33.123
2171,1806,1927,2024-11-03 21:43:33.124
2488,2044,2146,2024-11-03 21:43:33.125
2585,2279,2514,2024-11-03 21:43:33.126
2438,2082,2136,2024-11-03 21:43:33.127
2141,1699,1858,2024-11-03 21:43:33.236
2709,2160,2383,2024-11-03 21:43:33.238
2568,2103,2498,2024-11-03 21:43:33.301
2426,1957,2279,2024-11-03 21:43:33.304
2219,1660,1824,2024-11-03 21:43:33.306
2561,1887,2089,2024-11-03 21:43:33.309
2414,2113,2607,2024-11-03 21:43:33.311
2540,2080,2141,2024-11-03 21:43:33.314
2155,1725,1821,2024-11-03 21:43:33.315
2308,1979,2124,2024-11-03 21:43:33.316
2454,2181,2592,2024-11-03 21:43:33.416
2513,1921,2041,2024-11-03 21:43:33.418
2131,1699,1969,2024-11-03 21:43:33.419
2506,2028,2069,2024-11-03 21:43:33.420
2530,2385,2612,2024-11-03 21:43:33.421
2468,2134,2163,2024-11-03 21:43:33.476
2133,1691,1871,2024-11-03 21:43:33.478
2343,2056,1969,2024-11-03 21:43:33.479
2539,2077,2477,2024-11-03 21:43:33.480
2688,2051,2200,2024-11-03 21:43:33.481
2062,1687,1856,2024-11-03 21:43:33.600
2532,2063,2306,2024-11-03 21:43:33.601
2376,2111,2523,2024-11-03 21:43:33.602
2402,2084,2175,2024-11-03 21:43:33.603
2032,1808,1902,2024-11-03 21:43:33.605
2452,1849,2020,2024-11-03 21:43:33.606
2516,2247,2383,2024-11-03 21:43:33.607
2409,2096,2028,2024-11-03 21:43:33.656
2124,1698,1982,2024-11-03 21:43:33.657
2384,1864,2136,2024-11-03 21:43:33.658
2560,2487,2556,2024-11-03 21:43:33.776
2545,1846,2320,2024-11-03 21:43:33.777
2126,1709,2073,2024-11-03 21:43:33.778
2554,1945,2120,2024-11-03 21:43:33.779
2497,2157,2295,2024-11-03 21:43:33.780
2403,2055,2006,2024-11-03 21:43:33.781
2064,1697,1952,2024-11-03 21:43:33.782
2267,2080,2099,2024-11-03 21:43:33.783
2562,2121,2538,2024-11-03 21:43:33.784
2741,2251,2275,2024-11-03 21:43:33.784
2074,1796,1842,2024-11-03 21:43:33.838
2245,1938,2009,2024-11-03 21:43:33.956
2509,2331,2479,2024-11-03 21:43:33.958
2717,2103,2029,2024-11-03 21:43:33.959
2185,1726,1838,2024-11-03 21:43:33.960
2296,1927,2020,2024-11-03 21:43:33.961
2575,2176,2457,2024-11-03 21:43:33.962
2610,2162,2427,2024-11-03 21:43:33.963
2209,1713,2076,2024-11-03 21:43:33.964
2235,1940,2000,2024-11-03 21:43:33.965
2586,2401,2517,2024-11-03 21:43:33.966
2588,1789,2260,2024-11-03 21:43:34.142
2112,1659,1863,2024-11-03 21:43:34.144
2424,1974,2081,2024-11-03 21:43:34.146
2625,2119,2426,2024-11-03 21:43:34.149
2793,2003,2333,2024-11-03 21:43:34.152
2146,1631,1879,2024-11-03 21:43:34.154
2608,1941,2061,2024-11-03 21:43:34.156
2607,2295,2498,2024-11-03 21:43:34.157
2474,2160,2395,2024-11-03 21:43:34.158
2338,1978,2045,2024-11-03 21:43:34.159
2097,1731,1942,2024-11-03 21:43:34.256
2501,2301,2297,2024-11-03 21:43:34.316
2829,1933,2444,2024-11-03 21:43:34.318
2201,1661,1907,2024-11-03 21:43:34.319
2291,1808,2025,2024-11-03 21:43:34.320
2534,2039,2502,2024-11-03 21:43:34.321
2623,1805,2503,2024-11-03 21:43:34.322
2225,1785,1800,2024-11-03 21:43:34.323
2225,1776,1968,2024-11-03 21:43:34.324
2562,2257,2369,2024-11-03 21:43:34.325
2622,2269,2441,2024-11-03 21:43:34.437
2101,1731,1840,2024-11-03 21:43:34.438
2337,2034,2145,2024-11-03 21:43:34.440
2504,2269,2468,2024-11-03 21:43:34.442
2589,2127,2528,2024-11-03 21:43:34.497
2160,1755,1967,2024-11-03 21:43:34.499
2379,1869,2032,2024-11-03 21:43:34.500
2520,2293,2268,2024-11-03 21:43:34.501
2513,2155,2565,2024-11-03 21:43:34.501
2415,2024,2053,2024-11-03 21:43:34.503
2331,1744,2134,2024-11-03 21:43:34.503
2688,2110,2430,2024-11-03 21:43:34.616
2606,2085,2164,2024-11-03 21:43:34.617
2000,1744,1815,2024-11-03 21:43:34.618
2321,2029,2163,2024-11-03 21:43:34.619
2539,2144,2420,2024-11-03 21:43:34.621
2687,2207,2438,2024-11-03 21:43:34.676
2243,1760,1920,2024-11-03 21:43:34.678
2256,1917,2077,2024-11-03 21:43:34.680
2492,2188,2155,2024-11-03 21:43:34.683
2511,2358,2485,2024-11-03 21:43:34.684
2418,1972,2043,2024-11-03 21:43:34.796
2311,1885,2184,2024-11-03 21:43:34.798
2590,2230,2602,2024-11-03 21:43:34.799
2648,2215,2396,2024-11-03 21:43:34.801
2038,1663,1883,2024-11-03 21:43:34.802
2303,1737,2026,2024-11-03 21:43:34.803
2465,2074,2489,2024-11-03 21:43:34.804
2623,2384,2372,2024-11-03 21:43:34.805
2335,1793,2056,2024-11-03 21:43:34.857
2273,1835,1931,2024-11-03 21:43:34.859
2660,2155,2267,2024-11-03 21:43:34.977
2801,2124,2573,2024-11-03 21:43:34.979
2034,1801,1843,2024-11-03 21:43:34.982
2261,2000,1927,2024-11-03 21:43:34.983
2426,2013,2506,2024-11-03 21:43:34.985
2620,2380,2697,2024-11-03 21:43:34.986
2192,1689,1856,2024-11-03 21:43:34.988
2208,1715,2015,2024-11-03 21:43:34.989
2538,2497,2162,2024-11-03 21:43:34.990
2560,2047,2720,2024-11-03 21:43:34.992
2114,1894,1893,2024-11-03 21:43:35.159
2352,1840,1993,2024-11-03 21:43:35.162
2560,2252,2132,2024-11-03 21:43:35.216
2675,2213,2304,2024-11-03 21:43:35.219
2183,1722,1873,2024-11-03 21:43:35.220
2302,1791,2004,2024-11-03 21:43:35.221
2572,2370,2560,2024-11-03 21:43:35.224
2393,2288,2640,2024-11-03 21:43:35.225
2469,2056,2033,2024-11-03 21:43:35.227
2341,1744,1989,2024-11-03 21:43:35.228
2526,2072,2141,2024-11-03 21:43:35.230
2586,2055,2396,2024-11-03 21:43:35.336
2229,1874,1911,2024-11-03 21:43:35.338
2236,1863,1960,2024-11-03 21:43:35.339
2485,2337,2396,2024-11-03 21:43:35.340
2560,2143,2422,2024-11-03 21:43:35.341
2662,2053,2021,2024-11-03 21:43:35.342
2265,1647,1986,2024-11-03 21:43:35.343
2534,2067,2059,2024-11-03 21:43:35.343
2607,2123,2452,2024-11-03 21:43:35.344
2630,2038,2255,2024-11-03 21:43:35.345
2096,1635,1931,2024-11-03 21:43:35.457
2429,2515,2656,2024-11-03 21:43:35.459
2709,2436,2549,2024-11-03 21:43:35.518
2474,1953,2080,2024-11-03 21:43:35.519
2261,1742,1903,2024-11-03 21:43:35.523
2611,2010,2251,2024-11-03 21:43:35.524
2636,2239,2598,2024-11-03 21:43:35.529
2427,2065,2005,2024-11-03 21:43:35.531
2015,1793,2064,2024-11-03 21:43:35.534
2458,2029,2154,2024-11-03 21:43:35.535
2445,2383,2482,2024-11-03 21:43:35.638
2432,1975,2015,2024-11-03 21:43:35.641
2215,1792,1990,2024-11-03 21:43:35.642
2678,2293,2150,2024-11-03 21:43:35.644
2511,2199,2303,2024-11-03 21:43:35.644
2211,2314,2048,2024-11-03 21:43:35.701
2097,1750,1817,2024-11-03 21:43:35.703
2327,2127,2171,2024-11-03 21:43:35.704
2637,2302,2592,2024-11-03 21:43:35.705
2662,1957,2030,2024-11-03 21:43:35.706
2145,1714,1921,2024-11-03 21:43:35.817
2784,2133,2550,2024-11-03 21:43:35.876
2440,2369,2558,2024-11-03 21:43:35.878
2517,1864,2209,2024-11-03 21:43:35.880
2201,1783,1891,2024-11-03 21:43:35.881
2412,2022,2094,2024-11-03 21:43:35.883
2511,2221,2516,2024-11-03 21:43:35.884
2600,1974,2215,2024-11-03 21:43:35.886
2093,1809,1986,2024-11-03 21:43:35.887
2385,2039,2046,2024-11-03 21:43:35.888
2560,2049,2560,2024-11-03 21:43:35.889
2672,1984,2302,2024-11-03 21:43:35.999
2047,1723,1967,2024-11-03 21:43:36.000
2541,2074,2064,2024-11-03 21:43:36.002
2489,2290,2475,2024-11-03 21:43:36.002
2465,2016,2042,2024-11-03 21:43:36.056
2227,1717,1813,2024-11-03 21:43:36.058
2315,2031,2019,2024-11-03 21:43:36.059
2532,2231,2447,2024-11-03 21:43:36.060
2687,2084,2270,2024-11-03 21:43:36.061
2118,1840,1894,2024-11-03 21:43:36.062
2256,1803,1973,2024-11-03 21:43:36.176
2494,2339,2387,2024-11-03 21:43:36.179
2547,2019,2223,2024-11-03 21:43:36.180
2035,1731,1840,2024-11-03 21:43:36.181
2364,1965,2128,2024-11-03 21:43:36.183
2560,2197,2464,2024-11-03 21:43:36.183
2749,2110,2125,2024-11-03 21:43:36.184
2155,1647,1859,2024-11-03 21:43:36.185
2256,1925,2117,2024-11-03 21:43:36.186
2560,2376,2585,2024-11-03 21:43:36.187
2590,2386,2472,2024-11-03 21:43:36.933
2128,1719,1891,2024-11-03 21:43:36.935
2477,1982,2155,2024-11-03 21:43:36.964
2474,2361,2444,2024-11-03 21:43:36.981
2505,2157,2207,2024-11-03 21:43:36.982
2147,1667,1782,2024-11-03 21:43:36.983
2365,1939,2103,2024-11-03 21:43:36.988
2460,2250,2441,2024-11-03 21:43:36.990
2662,2286,2590,2024-11-03 21:43:36.991
2204,1774,1974,2024-11-03 21:43:36.991
2156,1827,1807,2024-11-03 21:43:37.035
2514,1993,2527,2024-11-03 21:43:37.036
2579,1888,2133,2024-11-03 21:43:37.115
2160,1680,1863,2024-11-03 21:43:37.123
2482,1942,2126,2024-11-03 21:43:37.125
2485,2473,2486,2024-11-03 21:43:37.126
2636,2148,2339,2024-11-03 21:43:37.127
2128,1725,1839,2024-11-03 21:43:37.128
2346,1773,2013,2024-11-03 21:43:37.129
2486,2193,2389,2024-11-03 21:43:37.139
2508,2212,2237,2024-11-03 21:43:37.141
2415,2000,2101,2024-11-03 21:43:37.143
2416,2042,2156,2024-11-03 21:43:37.144
2604,2395,2426,2024-11-03 21:43:37.145
2687,2321,2458,2024-11-03 21:43:37.147
2208,1754,1864,2024-11-03 21:43:37.149
2256,1851,1995,2024-11-03 21:43:37.151
2522,2053,2509,2024-11-03 21:43:37.153
2497,2224,2308,2024-11-03 21:43:37.154
2404,2005,2207,2024-11-03 21:43:37.155
2258,1735,1867,2024-11-03 21:43:37.209
2573,2081,2056,2024-11-03 21:43:37.211
2610,2152,2321,2024-11-03 21:43:37.313
2149,1717,1918,2024-11-03 21:43:37.314
2279,1799,2060,2024-11-03 21:43:37.315
2479,2188,2468,2024-11-03 21:43:37.316
2607,2297,2370,2024-11-03 21:43:37.317
2395,2081,2088,2024-11-03 21:43:37.318
2167,1792,1808,2024-11-03 21:43:37.319
2696,2265,2324,2024-11-03 21:43:37.320
2520,2115,2395,2024-11-03 21:43:37.321
2334,1930,2180,2024-11-03 21:43:37.324
2400,1936,2023,2024-11-03 21:43:37.325
2495,2314,2273,2024-11-03 21:43:37.327
2526,2401,2226,2024-11-03 21:43:37.329
2340,1924,1970,2024-11-03 21:43:37.332
2235,1776,1875,2024-11-03 21:43:37.333
2579,2140,2458,2024-11-03 21:43:37.352
2577,1938,2510,2024-11-03 21:43:37.358
2460,2084,2060,2024-11-03 21:43:37.362
2239,1619,1941,2024-11-03 21:43:37.367
2654,1951,2069,2024-11-03 21:43:37.370
2498,2067,2394,2024-11-03 21:43:37.374
2337,1735,1867,2024-11-03 21:43:37.382
2320,1786,1983,2024-11-03 21:43:37.389
2624,2081,2560,2024-11-03 21:43:37.394
2441,2289,2306,2024-11-03 21:43:37.398
2441,2156,1992,2024-11-03 21:43:37.401
2158,1783,1957,2024-11-03 21:43:37.404
2539,2057,2211,2024-11-03 21:43:37.407
2463,2367,2524,2024-11-03 21:43:37.408
2448,2070,2008,2024-11-03 21:43:37.412
2115,1707,1842,2024-11-03 21:43:37.417
2599,1986,2282,2024-11-03 21:43:37.436
2639,2319,2510,2024-11-03 21:43:37.440
2399,2056,2047,2024-11-03 21:43:37.442
2128,1761,1904,2024-11-03 21:43:37.447
2453,1781,2142,2024-11-03 21:43:37.456
2643,2124,2663,2024-11-03 21:43:37.461
2646,1988,2108,2024-11-03 21:43:37.466
2240,1898,1962,2024-11-03 21:43:37.467
2471,2018,2129,2024-11-03 21:43:37.474
2583,2261,2360,2024-11-03 21:43:37.556
2403,2003,2106,2024-11-03 21:43:37.557
2288,1664,1899,2024-11-03 21:43:37.558
2649,2093,2149,2024-11-03 21:43:37.560
2560,2044,2575,2024-11-03 21:43:37.563
2383,2047,2229,2024-11-03 21:43:37.564
2133,1907,1819,2024-11-03 21:43:37.567
2509,1947,2226,2024-11-03 21:43:37.567
2490,2341,2429,2024-11-03 21:43:37.568
2576,1945,2192,2024-11-03 21:43:37.570
2118,1703,1882,2024-11-03 21:43:37.676
2529,2017,2174,2024-11-03 21:43:37.677
2660,2285,2304,2024-11-03 21:43:37.736
2350,2141,2002,2024-11-03 21:43:37.738
2149,1691,1885,2024-11-03 21:43:37.739
2511,2146,1891,2024-11-03 21:43:37.740
2526,1918,2490,2024-11-03 21:43:37.743
2524,1948,2087,2024-11-03 21:43:37.744
2139,1744,1909,2024-11-03 21:43:37.746
2343,1999,2138,2024-11-03 21:43:37.747
2416,2272,2494,2024-11-03 21:43:37.857
2497,1926,2332,2024-11-03 21:43:37.859
2087,1717,1774,2024-11-03 21:43:37.864
2339,1958,2086,2024-11-03 21:43:37.867
2414,2285,2623,2024-11-03 21:43:37.869
2453,2047,2330,2024-11-03 21:43:37.916
2189,1673,1854,2024-11-03 21:43:37.917
2304,2028,2076,2024-11-03 21:43:37.918
2511,2269,2488,2024-11-03 21:43:37.920
2611,2168,2367,2024-11-03 21:43:37.997
2181,1714,1909,2024-11-03 21:43:37.998
2292,1947,2096,2024-11-03 21:43:38.039
2561,2314,2433,2024-11-03 21:43:38.043
2687,2107,2116,2024-11-03 21:43:38.046
2245,1776,1830,2024-11-03 21:43:38.047
2386,1810,2193,2024-11-03 21:43:38.058
2529,2370,2383,2024-11-03 21:43:38.059
2785,2200,2211,2024-11-03 21:43:38.097
2119,1766,1837,2024-11-03 21:43:38.100
2247,1904,1986,2024-11-03 21:43:38.102
2428,2205,2487,2024-11-03 21:43:38.103
2602,2247,2194,2024-11-03 21:43:38.227
2030,1763,1966,2024-11-03 21:43:38.229
2414,1861,2086,2024-11-03 21:43:38.231
2560,2357,2560,2024-11-03 21:43:38.232
2714,1913,2189,2024-11-03 21:43:38.234
2091,1662,1825,2024-11-03 21:43:38.234
2333,1861,1984,2024-11-03 21:43:38.235
2560,2286,2495,2024-11-03 21:43:38.236
2602,2386,2596,2024-11-03 21:43:38.238
2243,1791,1905,2024-11-03 21:43:38.276
2232,1834,1955,2024-11-03 21:43:38.410
2624,2369,2434,2024-11-03 21:43:38.415
2656,2114,2248,2024-11-03 21:43:38.417
2087,1682,1824,2024-11-03 21:43:38.418
2317,2111,2143,2024-11-03 21:43:38.419
2484,2272,2452,2024-11-03 21:43:38.420
2625,2261,2273,2024-11-03 21:43:38.421
2147,1665,1911,2024-11-03 21:43:38.422
2204,1872,1936,2024-11-03 21:43:38.423
2504,2209,2391,2024-11-03 21:43:38.424
2484,2173,2445,2024-11-03 21:43:38.577
2093,1681,1855,2024-11-03 21:43:38.583
2190,2053,1890,2024-11-03 21:43:38.584
2506,2244,2483,2024-11-03 21:43:38.586
2650,2207,2370,2024-11-03 21:43:38.587
2096,1776,1919,2024-11-03 21:43:38.588
2273,1815,2001,2024-11-03 21:43:38.589
2541,2234,2490,2024-11-03 21:43:38.591
2570,2263,2435,2024-11-03 21:43:38.591
2496,1968,2064,2024-11-03 21:43:38.592
2245,1739,1873,2024-11-03 21:43:38.593
2341,2183,2043,2024-11-03 21:43:38.699
2585,2125,2293,2024-11-03 21:43:38.757
2213,1721,1837,2024-11-03 21:43:38.817
2273,1591,1991,2024-11-03 21:43:38.820
2477,2482,2440,2024-11-03 21:43:38.821
2575,2284,2285,2024-11-03 21:43:38.822
2602,2058,2102,2024-11-03 21:43:38.824
2205,1695,1978,2024-11-03 21:43:38.825
2768,2054,2402,2024-11-03 21:43:38.826
2574,2315,2514,2024-11-03 21:43:38.827
2519,1894,1999,2024-11-03 21:43:38.876
2253,1876,1986,2024-11-03 21:43:38.877
2447,2209,2489,2024-11-03 21:43:38.879
2577,2294,2347,2024-11-03 21:43:38.937
2528,1935,2017,2024-11-03 21:43:38.938
2192,1717,1955,2024-11-03 21:43:38.939
2714,2177,2243,2024-11-03 21:43:38.941
2577,2183,2029,2024-11-03 21:43:38.944
2501,2083,2112,2024-11-03 21:43:38.945
2109,1859,1977,2024-11-03 21:43:38.948
2398,2119,1998,2024-11-03 21:43:39.056
2667,2088,2700,2024-11-03 21:43:39.058
2198,1799,2077,2024-11-03 21:43:39.060
2212,1898,2011,2024-11-03 21:43:39.064
2652,2250,2495,2024-11-03 21:43:39.068
2462,2151,2435,2024-11-03 21:43:39.072
2514,1951,2053,2024-11-03 21:43:39.116
2262,1763,1984,2024-11-03 21:43:39.117
2424,1908,2199,2024-11-03 21:43:39.119
2560,2046,2492,2024-11-03 21:43:39.120
2276,1986,2109,2024-11-03 21:43:39.238
2223,1791,2096,2024-11-03 21:43:39.240
2644,2063,2394,2024-11-03 21:43:39.242
2498,2365,2411,2024-11-03 21:43:39.244
2590,2009,2082,2024-11-03 21:43:39.247
2195,1792,1968,2024-11-03 21:43:39.252
2612,1971,2050,2024-11-03 21:43:39.254
2567,2048,2508,2024-11-03 21:43:39.255
2484,1999,2266,2024-11-03 21:43:39.296
2217,1675,1949,2024-11-03 21:43:39.298
2391,1940,2042,2024-11-03 21:43:39.299
2479,2107,2521,2024-11-03 21:43:39.418
2503,2143,2254,2024-11-03 21:43:39.419
2134,1810,1936,2024-11-03 21:43:39.421
2451,2025,2069,2024-11-03 21:43:39.423
2519,2226,2466,2024-11-03 21:43:39.423
2467,1973,2003,2024-11-03 21:43:39.425
2127,1777,1793,2024-11-03 21:43:39.425
2466,1905,2165,2024-11-03 21:43:39.426
2560,2207,2469,2024-11-03 21:43:39.427
2783,1912,2243,2024-11-03 21:43:39.428
2135,1701,1803,2024-11-03 21:43:39.597
2639,2011,2242,2024-11-03 21:43:39.599
2509,2251,2236,2024-11-03 21:43:39.600
2348,1992,1967,2024-11-03 21:43:39.602
2117,1711,1913,2024-11-03 21:43:39.603
2333,1994,1887,2024-11-03 21:43:39.604
2526,2177,2514,2024-11-03 21:43:39.604
2793,1967,2211,2024-11-03 21:43:39.606
2147,1674,1795,2024-11-03 21:43:39.607
2448,1848,2229,2024-11-03 21:43:39.608
2633,2125,2452,2024-11-03 21:43:39.838
2407,2024,1971,2024-11-03 21:43:39.839
2166,1739,1943,2024-11-03 21:43:39.840
2415,2083,1965,2024-11-03 21:43:39.842
2540,2330,2463,2024-11-03 21:43:39.901
2566,2175,2173,2024-11-03 21:43:39.902
2091,1535,1863,2024-11-03 21:43:39.904
2388,2036,2114,2024-11-03 21:43:39.906
2426,2251,2452,2024-11-03 21:43:39.907
2696,2217,2070,2024-11-03 21:43:39.909
2207,1675,2033,2024-11-03 21:43:39.911
2353,2039,2103,2024-11-03 21:43:39.912
2569,2409,2440,2024-11-03 21:43:39.915
2599,2083,2025,2024-11-03 21:43:39.916
2103,1787,1907,2024-11-03 21:43:39.956
2448,1936,2099,2024-11-03 21:43:39.957
2491,2245,2469,2024-11-03 21:43:39.958
2698,2122,2416,2024-11-03 21:43:39.959
2125,1647,1872,2024-11-03 21:43:39.960
2327,1984,2189,2024-11-03 21:43:39.961
2649,2335,2511,2024-11-03 21:43:39.962
2592,2218,2499,2024-11-03 21:43:40.077
2183,1586,1823,2024-11-03 21:43:40.082
2435,1885,1984,2024-11-03 21:43:40.084
2489,2403,2484,2024-11-03 21:43:40.085
2749,1910,2287,2024-11-03 21:43:40.136
2124,1682,1939,2024-11-03 21:43:40.138
2288,1851,2116,2024-11-03 21:43:40.139
2575,2193,2405,2024-11-03 21:43:40.141
2612,2283,2464,2024-11-03 21:43:40.143
2141,1765,1900,2024-11-03 21:43:40.144
2197,1968,1915,2024-11-03 21:43:40.256
2474,2198,2273,2024-11-03 21:43:40.257
2699,1886,2243,2024-11-03 21:43:40.258
2119,1688,1888,2024-11-03 21:43:40.260
2433,1944,1925,2024-11-03 21:43:40.261
2568,2210,2470,2024-11-03 21:43:40.261
2642,2232,2418,2024-11-03 21:43:40.263
2149,1750,2000,2024-11-03 21:43:40.316
2187,1777,1962,2024-11-03 21:43:40.318
2387,2357,2381,2024-11-03 21:43:40.319
2577,2293,2561,2024-11-03 21:43:40.436
2059,1750,1901,2024-11-03 21:43:40.438
2422,2036,1918,2024-11-03 21:43:40.440
2526,2309,2479,2024-11-03 21:43:40.443
2581,1880,2505,2024-11-03 21:43:40.445
2113,1680,1862,2024-11-03 21:43:40.445
2273,1911,2015,2024-11-03 21:43:40.447
2495,2134,2420,2024-11-03 21:43:40.448
2698,2165,2614,2024-11-03 21:43:40.449
2322,1857,1990,2024-11-03 21:43:40.497
2283,1852,1904,2024-11-03 21:43:40.616
2528,2174,2576,2024-11-03 21:43:40.618
2659,1964,2498,2024-11-03 21:43:40.620
2160,1535,1957,2024-11-03 21:43:40.622
2291,1859,2096,2024-11-03 21:43:40.623
2638,2417,2510,2024-11-03 21:43:40.624
2597,2249,2286,2024-11-03 21:43:40.625
2170,1730,1913,2024-11-03 21:43:40.627
2169,1845,2034,2024-11-03 21:43:40.628
2524,2405,2209,2024-11-03 21:43:40.631
